SITEID,TITLE,lng,lat
50022610000060,荣昌****洒网吧,105.572,29.5249
50022610000061,荣昌****际网吧,105.58,29.3229
50022610000062,亚联****南网吧,105.604,29.41
50022610000063,荣昌****豆网吧,105.534,29.3783
50022610000064,荣昌****络会所,105.6,29.4103
50022610000065,亚联****鹏网吧,105.513,29.4712
50022610000066,亚联****网吧）,105.597,29.4083
50022610000067,荣昌****未用）,105.603,29.4092
50022610000068,荣昌****铜网吧,105.531,29.3755
50022610000069,荣昌****地网吧,105.61,29.4143
50022610000070,荣昌****菊网吧,105.485,29.2911
50022610000072,荣昌****络会所,105.595,29.4141
50011610000106,重庆****果网吧,105.944,29.3525
50011610000107,重庆****光网吧,106.262,29.2893
50011610000108,重庆****会所),106.282,29.4214
50011610000109,重庆****琴网吧,106.513,29.5423
50011610000111,重庆****杨网吧,106.28,29.4243
50011610000112,重庆****琴网吧,106.322,29.4056
50011610000113,重庆****河网吧,106.334,29.4124
50011610000114,重庆****渝网吧,106.28,29.4129
50011610000115,重庆****喜网吧,106.322,29.4056
50011610000116,重庆****腾网吧,106.312,29.4072
50022310000038,潼南****星网吧,105.819,30.1822
50022310000039,潼南****弟网吧,105.854,30.1946
50022310000040,潼南****源网吧,105.848,30.2025
50022310000041,潼南****络会所,105.851,30.1979
50022310000042,潼南****旺网吧,105.771,30.0344
50022310000043,潼南****络会所,105.838,30.1711
50022310000044,潼南****络会所,105.853,30.1952
50022310000045,潼南****络会所,105.85,30.1955
50022310000046,潼南****络会所,105.844,30.1982
50022310000047,潼南****诚网吧,105.84,30.1824
50022310000048,潼南****克网吧,105.818,30.1846
50022310000049,潼南****家网吧,105.904,30.0534
50022610000073,荣昌****网吧）,105.608,29.4196
50022710000002,璧山****会所）,106.243,29.469
50022710000003,璧山****球网吧,106.161,29.4175
50022710000004,璧山****闲中心,106.233,29.5666
50022710000005,璧山****网吧）,106.239,29.5624
50022710000007,璧山****美网吧,106.241,29.6025
50022710000008,璧山****情网吧,106.241,29.471
50022710000009,璧山****90）,106.232,29.5641
50022710000011,璧山****闲会所,106.238,29.5914
50022710000012,璧山****都网吧,106.228,29.5913
50011810000019,重庆****会所),105.933,29.3552
50011810000020,重庆****晴网吧,105.906,29.3545
50011810000021,重庆****梦网吧,105.905,29.3492
50011810000022,重庆****恭网吧,106.522,29.5318
50011810000023,永川****雅网吧,105.936,29.3573
50011810000025,永川****车网吧,105.894,29.3719
50011810000026,重庆****界网吧,105.942,29.3699
50011810000027,重庆****樽网吧,105.908,29.3537
50011810000028,重庆****风网吧,105.901,29.3561
50011810000029,重庆****浩网吧,105.901,29.3561
50011810000030,重庆****智网吧,105.937,29.3558
50011810000031,重庆****力网吧,105.894,29.3719
50022310000050,潼南****祥网吧,105.786,30.3276
50022310000051,潼南****语网吧,105.722,30.0971
50022310000052,潼南****风网吧,105.786,30.3266
50022310000053,潼南****源网吧,105.616,30.1608
50022310000054,潼南****络会所,105.85,30.1979
50022310000055,潼南****越网吧,105.84,30.1742
50022310000056,潼南****河网吧,105.624,30.1582
50022310000057,潼南****络会所,105.881,30.3322
50022310000058,潼南****珠网吧,105.896,29.8815
50022310000059,潼南****赐网吧,105.88,30.3309
50022310000060,潼南****络会所,105.843,30.1744
50022310000061,潼南****络会所,105.756,30.2139
50022310000062,潼南****来网吧,105.798,29.912
50022310000063,潼南****来网吧,105.848,30.2025
50022410000001,铜梁****会所）,106.556,29.5655
50022410000002,铜梁****会所）,106.059,29.8507
50022410000003,铜梁****会所）,106.079,29.823
50023210000027,武隆****坤网吧,107.771,29.3405
50023210000028,武隆****亨网吧,107.765,29.3303
50023210000029,武隆****友网吧,108.963,28.9099
50023210000030,武隆****蓉网吧,107.835,29.1891
50023210000032,武隆****逸网吧,107.551,29.3997
50023310000002,忠县****鹏网吧,107.879,30.3808
50011810000034,永川****端网吧,105.946,29.3612
50011810000035,重庆****寻网吧,105.894,29.3719
50011810000036,重庆****一网吧,105.79,29.2712
50011810000037,重庆****网城),105.904,29.3497
50011810000039,重庆****联网吧,105.898,29.3651
50011810000040,重庆****翔网吧,105.887,29.2505
50011810000041,重庆****八网吧,105.889,29.3966
50011810000042,永川****心网吧,105.935,29.3365
50011810000043,重庆****岛网吧,105.935,29.3561
50011810000044,永川****娅网吧,105.909,29.3566
50011810000045,永川****飞网吧,105.894,29.3719
50011810000046,重庆****华网吧,105.9,29.3561
50011810000047,重庆****城网吧,105.892,29.3592
50011810000048,永川****会所),105.888,29.3608
50022710000013,璧山****全网吧,106.937,28.9645
50022710000014,璧山****凰网城,106.235,29.5986
50022710000016,璧山****龙网吧,106.233,29.5956
50022710000019,璧山****星网吧,106.245,29.4704
50022710000020,璧山****络会所,106.24,29.5985
50022710000022,璧山****聊网吧,106.163,29.4169
50022710000023,璧山****浪网吧,106.156,29.4134
50022710000024,璧山****乐网吧,106.164,29.4172
50023310000003,忠县****天网吧,108.049,30.299
50023310000004,忠县****宇网吧,108.049,30.299
50024310000012,彭水****宇网城,108.174,29.3014
50015310000037,重庆****静网吧,106.557,29.613
50023510000017,云阳****海网吧,108.646,30.6165
50010310000083,重庆****进网吧,106.553,29.5663
50023110000027,垫江****叶网吧,107.356,30.3369
50015110000056,重庆****方网吧,106.534,29.5725
50010710001105,九龙****豪网吧,106.457,29.5082
50010710001104,九龙****点网吧,106.485,29.5349
50010710001103,九龙****乐网吧,106.494,29.5315
50010710001101,九龙****下网吧,106.501,29.539
50023610000058,奉节****越网吧,109.23,31.1211
50011610000117,重庆****福网吧,106.28,29.4188
50011610000118,重庆****雅网吧,106.52,29.1659
50011610000119,重庆****哥网吧,106.469,28.74
50011610000120,重庆****明网吧,106.439,29.3531
50011610000121,重庆****梯网吧,106.335,29.4155
50011610000122,重庆****叶网吧,106.336,28.8489
50011610000123,重庆****仔网吧,106.484,29.2815
50011610000124,重庆****帆网吧,106.187,29.2164
50011710000001,重庆****糖网吧,106.28,29.982
50022710000025,璧山****煌网吧,106.235,29.5954
50022710000027,璧山****驰网吧,106.148,29.4127
50022710000028,璧山****限网吧,106.225,29.4404
50022710000029,璧山****宇网吧,106.244,29.4765
50022710000030,璧山****宝网吧,106.221,29.4406
50022710000033,璧山****美网吧,106.244,29.5964
50022710000037,璧山****络会所,106.243,29.4677
50022710000038,璧山****会所）,106.225,29.4404
50022710000040,璧山****斯网吧,106.238,29.5722
50022710000042,璧山****星网吧,106.232,29.5641
50022710000043,璧山****会所）,106.242,29.4805
50022710000048,壁山****缘网吧,106.531,29.5446
50022710000050,璧山****网域）,106.242,29.5589
50022710000052,璧山****年网吧,106.302,29.8399
50022710000053,璧山****美网吧,106.24,29.5767
50022710000054,璧山****春网吧,106.243,29.5918
50022710000056,璧山****科网吧,106.293,29.7832
50011810000050,重庆****汇网城,105.9,29.3534
50011810000051,永川****盛网吧,105.907,29.355
50011810000052, 重****居网吧,105.944,29.3614
50011810000053,重庆****苑网吧,105.948,29.3331
50011810000055,永川****网吧）,105.942,29.3562
50011710000002,重庆****城网吧,106.258,30.0027
50011710000005,重庆****山网吧,106.277,29.9829
50011710000008,重庆****氏网吧,106.276,29.9969
50011710000009,重庆****隆网吧,106.234,30.0966
50011710000010,重庆****情网吧,106.267,29.9971
50011710000012,重庆****逸网吧,106.57,30.1856
50011710000013,重庆****河网吧,106.437,30.0251
50011710000014,重庆****人网吧,106.273,30.0037
50011710000015,重庆****朝网吧,106.248,30.0053
50011710000017,重庆****青网吧,106.154,30.0218
50011710000019,重庆****文网吧,106.358,29.9459
50011710000020,重庆****海网吧,106.278,30.0095
50011710000021,重庆****心网吧,106.269,29.9984
50022410000004,铜梁****会所),106.062,29.8415
50022410000005,铜梁****会所）,106.061,29.847
50022410000006,铜梁****代网吧,106.075,29.8426
50022410000007,铜梁****会所）,106.068,29.8504
50022410000008,铜梁****会所）,106.059,29.8507
50011810000056,重庆****时网吧,105.924,29.3639
50011810000057,重庆****都网吧,105.892,29.3719
50011810000058,重庆****尚网吧,105.928,29.3587
50011810000059,重庆****文网吧,105.925,29.3635
50011810000061,重庆****迪网吧,105.937,29.3566
50011810000062,重庆****泰网吧,105.909,29.3775
50011810000063,重庆****朝网吧,105.941,29.355
50011810000064,重庆****雕网吧,105.931,29.2873
50011810000065,重庆****真网吧,105.89,29.3927
50011810000066,重庆****冰网吧,105.902,29.3449
50011510000025,长寿****翻网吧,107.093,29.8634
50010110000018,万州****纤网吧,108.394,30.8069
50010110000025,万州****E城）,108.456,30.7762
50024210000058,酉阳****凡网吧,109.137,28.8948
50024210000066,酉阳****闲会所,108.784,28.8252
50011810000134,重庆****州网吧,106.026,29.3851
50010210000037,重庆****圆网吧,107.307,29.7411
50022710000018,璧山****鸟网吧,106.233,29.5796
50023110000014,垫江****站网吧,107.354,30.3365
50022410000010,铜梁****会所）,106.069,29.8496
50024310000052,彭水****空网吧,108.243,29.3616
50023010000049,丰都****狗网吧,107.797,29.9259
50011610000076,重庆****意网吧,106.281,29.4138
50022310000009,潼南****天网吧,105.82,30.1844
50023210000019,武隆****阳网吧,107.548,29.3932
50022410000035,铜梁****容网吧,106.08,29.6485
50022410000042,铜梁****会所）,106.145,29.8512
50011710000057,重庆****方网吧,106.056,30.1081
50011710000082,重庆****源网吧,106.412,29.9789
50011710000105,重庆****戒网吧,106.247,30.0069
50022510000053,大足****美网吧,105.72,29.7061
50022610000022,荣昌****好网吧,105.604,29.41
50011710000113,重庆****汇网吧,106.318,30.1187
50022510000026,大足****月网吧,105.943,29.6842
50011710000031,重庆****灵网吧,106.259,30.0021
50022610000045,荣昌****正网吧,105.479,29.3648
50022610000054,荣昌****寻网吧,105.485,29.2858
50022710000006,璧山****针网吧,106.243,29.4708
50011810000032,重庆****殿网吧,105.936,29.3598
50011810000038,重庆****迪网吧,105.889,29.3966
50022710000026,（璧****潮网吧,106.239,29.5582
50022710000039,璧山****通网吧,106.245,29.597
50011810000060,永川****冰网吧,105.941,29.3689
